assists,faceoffWinPctg,gameWinningGoals,gamesPlayed,goals,otGoals,penaltyMinutes,playerBirthCity,playerBirthCountry,playerBirthDate,playerBirthStateProvince,playerDraftOverallPickNo,playerDraftRoundNo,playerDraftYear,playerFirstName,playerHeight,playerId,playerInHockeyHof,playerIsActive,playerLastName,playerName,playerNationality,playerPositionCode,playerShootsCatches,playerTeamsPlayedFor,playerWeight,plusMinus,points,pointsPerGame,ppGoals,ppPoints,seasonId,shGoals,shPoints,shiftsPerGame,shootingPctg,shots,timeOnIcePerGame
1,0.0,0,13,1,0,0,St. Louis,USA,1986-10-27,MO,96,4,2005,Chris,73,8471761,0,1,Butler,Chris Butler,USA,D,L,STL,196,3,2,0.1538,0,0,20182019,0,0,20.3846,0.1,10,842.3076
15,0.4532,0,63,4,0,14,Chomutov,CZE,1995-01-12,,,,,David,74,8480144,0,1,Kampf,David Kampf,CZE,C,L,CHI,188,-6,19,0.3015,0,0,20182019,0,0,20.0158,0.0555,72,835.2222
1,1.0,0,16,0,0,2,Cornwall,CAN,1995-04-16,ON,40,2,2013,Remi,73,8477461,0,1,Elie,Remi Elie,CAN,L,L,BUF,215,-3,1,0.0625,0,0,20182019,0,0,14.6875,0.0,9,621.0
1,0.549,0,11,0,0,2,Canton,USA,1990-07-22,NY,137,5,2009,Wade,73,8475263,0,1,Megan,Wade Megan,USA,C,L,DET,191,-4,1,0.0909,0,0,20182019,0,0,11.1818,0.0,16,472.6363
1,0.4146,0,8,0,0,2,Grande Prairie,CAN,1991-08-20,AB,,,,Tanner,71,8479206,0,1,Fritz,Tanner Fritz,CAN,C,R,NYI,192,-3,1,0.125,0,0,20182019,0,0,14.125,0.0,6,649.375
21,0.3921,0,82,8,0,16,Toronto,CAN,1994-01-14,ON,156,6,2012,Connor,72,8477015,0,1,Brown,Connor Brown,CAN,R,R,TOR,183,11,29,0.3536,0,1,20182019,0,3,19.9024,0.0941,85,827.5243
7,0.0,0,39,0,0,35,Los Angeles,USA,1987-11-15,CA,,,,Kevan,74,8476191,0,1,Miller,Kevan Miller,USA,D,R,BOS,210,8,7,0.1794,0,0,20182019,0,0,23.5641,0.0,32,1064.7179
12,0.0,1,81,2,0,52,Duluth,USA,1992-03-04,MN,15,1,2010,Derek,76,8475762,0,1,Forbort,Derek Forbort,USA,D,L,LAK,219,-13,14,0.1728,0,0,20182019,0,0,25.6172,0.0266,75,1244.5185
0,0.0,0,15,0,0,2,Elk River,USA,1986-05-07,MN,,,,Nate,74,8475613,0,1,Prosser,Nate Prosser,USA,D,R,MIN,201,1,0,0.0,0,0,20182019,0,0,13.9333,0.0,10,613.3333
0,0.0,0,1,0,0,0,Cross Lake,CAN,1996-06-05,MB,,,,Brady,74,8481442,0,1,Keeper,Brady Keeper,CAN,D,R,FLA,194,1,0,0.0,0,0,20182019,0,0,18.0,0.0,1,760.0
3,0.0,0,36,0,0,4,Kingsford,USA,1992-03-06,MI,148,5,2010,Kevin,76,8475857,0,1,Gravel,Kevin Gravel,USA,D,L,EDM,211,-2,3,0.0833,0,0,20182019,0,0,20.8888,0.0,44,882.5555
6,0.0,0,44,1,0,38,Victoria,CAN,1987-11-29,BC,,,,Matt,73,8475625,0,1,Irwin,Matt Irwin,CAN,D,L,NSH,207,5,7,0.159,0,0,20182019,0,0,15.5681,0.02,50,677.7272
3,0.6,0,24,1,0,8,Toronto,CAN,1993-10-09,ON,38,2,2012,Phillip,72,8476858,0,1,Di Giuseppe,Phillip Di Giuseppe,CAN,L,L,"CAR, NSH",192,-3,4,0.1666,0,0,20182019,0,0,14.125,0.0322,31,608.125
0,0.0,0,4,0,0,0,Cleveland,USA,1998-04-14,OH,141,5,2016,Timothy,78,8479364,0,1,Gettinger,Timothy Gettinger,USA,L,L,NYR,220,0,0,0.0,0,0,20182019,0,0,10.5,0.0,2,451.25
2,0.6153,1,3,1,0,0,Sudbury,CAN,1994-03-25,ON,26,1,2012,Brendan,74,8476867,0,1,Gaunce,Brendan Gaunce,CAN,C,L,VAN,217,3,3,1.0,0,0,20182019,0,0,12.3333,0.5,2,456.6666
8,0.4375,1,80,11,0,6,Norrkoping,SWE,1991-04-12,,10,1,2009,Magnus,75,8475175,0,1,Paajarvi,Magnus Paajarvi,SWE,L,L,OTT,206,-14,19,0.2375,0,0,20182019,1,2,18.95,0.0924,119,808.125
2,0.0,0,14,0,0,4,Warren,USA,1985-05-21,MI,224,7,2004,Matt,71,8471436,0,1,Hunwick,Matt Hunwick,USA,D,L,BUF,194,-7,2,0.1428,0,0,20182019,0,0,20.0,0.0,10,941.2857
3,0.0,1,44,4,0,2,Helsinki,FIN,1993-03-26,,,,,Markus,73,8478541,0,1,Hannikainen,Markus Hannikainen,FIN,L,L,CBJ,200,-5,7,0.159,0,0,20182019,0,0,13.6136,0.0769,52,568.6818
5,0.0,0,36,4,0,10,Landshut,DEU,1992-01-21,,110,4,2010,Tom,74,8475832,0,1,Kuhnhackl,Tom Kuhnhackl,DEU,R,L,NYI,196,1,9,0.25,0,0,20182019,0,1,17.4722,0.1333,30,760.9166
0,0.0,0,38,1,0,67,Binscarth,CAN,1984-06-26,MB,,,,Cody,74,8471657,0,1,McLeod,Cody McLeod,CAN,L,L,"NYR, NSH",204,-13,1,0.0263,0,0,20182019,0,0,9.5526,0.0454,22,389.1052
0,0.0,0,2,0,0,0,Skokie,USA,1996-05-14,IL,80,3,2014,Louie,71,8478011,0,1,Belpedio,Louie Belpedio,USA,D,R,MIN,196,0,0,0.0,0,0,20182019,0,0,15.5,0.0,0,788.0
18,0.0,0,80,2,0,21,Rogers,USA,1990-09-21,MN,149,5,2009,Nick,72,8475324,0,1,Jensen,Nick Jensen,USA,D,R,"DET, WSH",194,4,20,0.25,0,0,20182019,0,1,25.05,0.0212,94,1191.125
0,0.0,0,6,1,0,0,Sherwood Park,CAN,1991-11-01,AB,,,,Daniel,72,8477901,0,1,Carr,Daniel Carr,CAN,L,L,VGK,193,-1,1,0.1666,0,0,20182019,0,0,12.1666,0.0909,11,589.5
6,0.4375,1,50,6,0,8,Columbus,USA,1995-03-31,OH,,,,Kiefer,72,8480748,0,1,Sherwood,Kiefer Sherwood,USA,R,R,ANA,194,1,12,0.24,0,0,20182019,0,0,15.68,0.1,60,682.22
0,0.0,0,2,0,0,0,West Dundee,USA,1995-05-28,IL,,,,Brogan,72,8481479,0,1,Rafferty,Brogan Rafferty,USA,D,R,VAN,195,-1,0,0.0,0,0,20182019,0,0,17.5,0.0,3,801.0
0,0.0,0,3,0,0,2,London,CAN,1997-05-03,ON,97,4,2015,Colton,73,8478841,0,1,White,Colton White,CAN,D,L,NJD,185,-2,0,0.0,0,0,20182019,0,0,20.6666,0.0,1,853.6666
12,0.4687,3,54,6,0,8,Detroit,USA,1992-12-12,MI,,,,Austin,69,8478512,0,1,Czarnik,Austin Czarnik,USA,C,R,CGY,170,-1,18,0.3333,0,3,20182019,0,0,15.5185,0.0923,65,679.9629
16,0.0,0,78,5,0,24,Toronto,CAN,1994-08-16,ON,65,3,2012,Adam,75,8476917,0,1,Pelech,Adam Pelech,CAN,D,L,NYI,218,22,21,0.2692,0,0,20182019,0,0,24.3333,0.0454,110,1117.7692
0,0.0,0,5,1,0,2,Scarborough,CAN,1995-09-17,ON,117,4,2014,Michael,71,8478047,0,1,Bunting,Michael Bunting,CAN,L,L,ARI,197,0,1,0.2,0,0,20182019,0,0,14.2,0.2,5,573.4
14,0.519,3,64,8,0,20,Huntsville,USA,1990-05-27,AL,197,7,2009,Nic,74,8475343,0,1,Dowd,Nic Dowd,USA,C,R,WSH,197,10,22,0.3437,0,0,20182019,0,1,13.4687,0.1702,47,617.5625
6,0.0,0,37,2,0,16,Pisek,CZE,1990-07-29,,,,,Jan,75,8480172,0,1,Rutta,Jan Rutta,CZE,D,R,"CHI, TBL",200,4,8,0.2162,0,0,20182019,0,0,21.2702,0.0476,42,935.5405
3,0.5303,0,21,0,0,13,Mississauga,CAN,1998-02-03,ON,12,1,2016,Michael,74,8479415,0,1,McLeod,Michael McLeod,CAN,C,R,NJD,188,-8,3,0.1428,0,0,20182019,0,0,16.0476,0.0,21,731.7619
6,0.3876,1,43,4,0,8,Syracuse,USA,1994-01-23,NY,59,2,2012,Boo,75,8476922,0,1,Nieves,Boo Nieves,USA,C,L,NYR,210,-4,10,0.2325,0,0,20182019,0,0,13.3255,0.1176,34,579.3255
17,0.0,0,79,2,0,23,Malmö,SWE,1996-10-27,,53,2,2015,Rasmus,73,8478397,0,1,Andersson,Rasmus Andersson,SWE,D,R,CGY,214,17,19,0.2405,0,2,20182019,0,0,20.7468,0.0173,115,962.367
0,0.6666,0,1,0,0,0,Sudbury,CAN,1981-06-11,ON,128,5,1999,Derek,71,8468001,0,1,MacKenzie,Derek MacKenzie,CAN,C,L,FLA,177,0,0,0.0,0,0,20182019,0,0,4.0,0.0,0,163.0
0,0.0,0,5,0,0,4,Montreal,CAN,1993-05-17,QC,198,7,2013,John,72,8477337,0,1,Gilmour,John Gilmour,CAN,D,L,NYR,190,-3,0,0.0,0,0,20182019,0,0,21.2,0.0,9,964.6
19,0.0,2,75,8,1,44,Pointe-Claire,CAN,1994-02-27,QC,23,1,2012,Mike,74,8476875,0,1,Matheson,Mike Matheson,CAN,D,L,FLA,193,-24,27,0.36,0,6,20182019,0,2,28.3466,0.062,129,1339.08
0,0.0,0,5,0,0,2,Bloomfield Hills,USA,1991-03-08,MI,,,,Jake,74,8477865,0,1,Chelios,Jake Chelios,USA,D,L,DET,185,0,0,0.0,0,0,20182019,0,0,20.4,0.0,5,1032.4
4,0.4456,1,28,6,0,15,Riga,LVA,1994-08-15,,52,2,2012,Teddy,72,8476927,0,1,Blueger,Teddy Blueger,LVA,C,L,PIT,185,7,10,0.3571,0,0,20182019,1,3,16.2142,0.1818,33,663.4285
9,0.3333,0,62,12,0,16,Calgary,CAN,1997-06-23,AB,99,4,2015,Austin,73,8478455,0,1,Wagner,Austin Wagner,CAN,L,L,LAK,185,2,21,0.3387,0,0,20182019,0,0,13.3387,0.1791,67,535.7419
0,0.0,0,2,1,0,0,Duluth,USA,1994-03-09,MN,126,5,2012,Dominic,74,8476952,0,1,Toninato,Dominic Toninato,USA,C,L,COL,200,0,1,0.5,0,0,20182019,0,0,10.5,1.0,1,402.0
14,0.4907,4,72,17,1,16,Vantaa,FIN,1984-03-20,,95,3,2002,Valtteri,72,8470047,0,1,Filppula,Valtteri Filppula,FIN,C,L,NYI,196,19,31,0.4305,0,0,20182019,1,1,19.2916,0.2179,78,856.4861
0,0.0,0,1,0,0,0,Lansing,USA,1993-09-08,MI,98,4,2011,Reid,70,8476423,0,1,Boucher,Reid Boucher,USA,C,L,VAN,195,0,0,0.0,0,0,20182019,0,0,10.0,0.0,0,328.0
5,0.2727,1,10,2,0,7,Longueuil,CAN,1999-01-08,QC,50,2,2017,Max,74,8480031,0,1,Comtois,Max Comtois,CAN,L,L,ANA,207,3,7,0.7,0,0,20182019,0,0,19.0,0.2222,9,875.4
6,0.0,1,44,2,0,12,Toronto,CAN,1983-10-09,ON,43,2,2002,Trevor,71,8470110,0,1,Daley,Trevor Daley,CAN,D,L,DET,195,-3,8,0.1818,0,0,20182019,1,1,26.2954,0.0425,47,1113.5681
4,0.2857,0,34,4,0,20,Kemi,FIN,1994-05-29,,125,5,2013,Saku,76,8477357,0,1,Maenalanen,Saku Maenalanen,FIN,R,L,CAR,207,0,8,0.2352,0,0,20182019,0,0,14.8823,0.1111,36,565.8529
39,0.5091,1,81,9,0,26,Keswick,CAN,1994-07-01,ON,55,2,2012,Chris,73,8476919,0,1,Tierney,Chris Tierney,CAN,C,L,OTT,195,-22,48,0.5925,0,10,20182019,0,0,21.4444,0.0775,116,1021.8395
4,0.4421,0,42,2,0,29,Smogen,SWE,1998-10-13,,7,1,2017,Lias,73,8480072,0,1,Andersson,Lias Andersson,SWE,C,L,NYR,190,-13,6,0.1428,0,0,20182019,1,1,15.7857,0.0487,41,643.0238
1,0.4571,0,20,1,0,4,Mississauga,CAN,1995-03-20,ON,101,4,2013,Nick,76,8477426,0,1,Paul,Nick Paul,CAN,L,L,OTT,230,-10,2,0.1,0,0,20182019,0,0,11.25,0.0333,30,508.45
0,0.25,0,2,0,0,0,Raleigh,USA,1998-03-05,NC,11,1,2016,Logan,78,8479366,0,1,Brown,Logan Brown,USA,C,L,OTT,220,-2,0,0.0,0,0,20182019,0,0,13.5,0.0,2,631.0
5,0.0,1,38,3,0,10,Stockholm,SWE,1997-05-19,,60,2,2015,Oliver,72,8478430,0,1,Kylington,Oliver Kylington,SWE,D,L,CGY,183,3,8,0.2105,0,0,20182019,0,0,16.6578,0.1428,21,745.3157
2,0.0,0,20,0,0,2,Madison,USA,1993-10-08,WI,25,1,2012,Jordan,74,8476877,0,1,Schmaltz,Jordan Schmaltz,USA,D,R,STL,190,-7,2,0.1,0,0,20182019,0,0,16.95,0.0,11,689.15
1,0.0,0,5,0,0,0,Calgary,CAN,1995-05-09,AB,50,2,2013,Dillon,76,8477471,0,1,Heatherington,Dillon Heatherington,CAN,D,L,DAL,225,4,1,0.2,0,0,20182019,0,0,14.2,0.0,5,611.2
7,0.4574,2,58,7,0,20,Karlstad,SWE,1997-01-29,,20,1,2015,Joel,73,8478493,0,1,Eriksson Ek,Joel Eriksson Ek,SWE,C,L,MIN,208,-7,14,0.2413,0,0,20182019,0,0,18.5517,0.063,111,810.4655
8,0.4,0,26,3,0,16,Maple Ridge,CAN,1985-12-12,BC,4,1,2004,Andrew,75,8471217,0,1,Ladd,Andrew Ladd,CAN,L,L,NYI,192,3,11,0.423,0,0,20182019,0,1,18.1923,0.0882,34,830.5384
4,0.0,0,53,1,0,89,Ottawa,CAN,1989-07-12,ON,139,5,2008,Mark,73,8474697,0,1,Borowiecki,Mark Borowiecki,CAN,D,L,OTT,207,-12,5,0.0943,0,0,20182019,0,0,22.9056,0.0169,59,934.2075
20,0.0,0,76,3,0,20,Biddeford,USA,1991-09-06,ME,51,2,2009,Brian,76,8475208,0,1,Dumoulin,Brian Dumoulin,USA,D,L,PIT,207,31,23,0.3026,0,0,20182019,0,4,27.7631,0.0303,99,1261.5131
10,0.0,0,53,1,0,17,Winterthur,CHE,1995-03-21,,18,1,2013,Mirco,75,8477509,0,1,Mueller,Mirco Mueller,CHE,D,L,NJD,210,-3,11,0.2075,0,0,20182019,0,0,24.0,0.0256,39,1084.3207
21,0.0,0,82,1,0,61,New Westminster,CAN,1990-11-13,BC,,,,Brenden,76,8475455,0,1,Dillon,Brenden Dillon,CAN,D,L,SJS,225,19,22,0.2682,0,0,20182019,1,1,21.8536,0.014,71,1064.5853
6,0.0,0,38,0,0,6,Stockholm,SWE,1995-01-28,,51,2,2013,Carl,76,8477472,0,1,Dahlstrom,Carl Dahlstrom,SWE,D,L,CHI,231,9,6,0.1578,0,0,20182019,0,1,25.3421,0.0,42,1116.2631
0,0.0,0,2,1,0,0,Portland,USA,1993-02-26,OR,,,,Jacob,72,8479439,0,1,MacDonald,Jacob MacDonald,,D,L,FLA,204,1,1,0.5,0,0,20182019,0,0,16.5,1.0,1,723.0
2,0.5,0,32,2,0,6,Montmagny,CAN,1996-06-17,QC,176,6,2014,Sammy,74,8478104,0,1,Blais,Sammy Blais,CAN,L,L,STL,205,-1,4,0.125,0,0,20182019,0,0,13.4062,0.074,27,591.1875
13,0.5566,1,78,10,0,15,Grand Rapids,USA,1989-04-28,MI,,,,Luke,71,8476822,0,1,Glendening,Luke Glendening,USA,C,R,DET,192,2,23,0.2948,0,0,20182019,1,3,23.3076,0.098,102,947.3205
6,0.4236,0,60,3,0,16,Arvika,SWE,1995-05-20,,34,2,2013,Jacob,75,8477455,0,1,de la Rose,Jacob de la Rose,SWE,C,L,DET,216,-13,9,0.15,0,0,20182019,0,0,15.9666,0.0545,55,686.2833
10,0.0,1,74,2,0,18,Edmonton,CAN,1982-04-03,AB,194,6,2000,Deryk,74,8468674,0,1,Engelland,Deryk Engelland,CAN,D,R,VGK,214,-3,12,0.1621,0,0,20182019,0,0,23.5135,0.019,105,1192.6621
12,0.35,1,66,8,0,26,Nassjo,SWE,1991-12-02,,157,6,2010,Jesper,73,8475855,0,1,Fast,Jesper Fast,SWE,R,R,NYR,192,-3,20,0.303,0,0,20182019,0,0,21.5151,0.1,80,943.2272
7,0.45,1,76,12,0,51,Walpole,USA,1991-05-27,MA,122,5,2010,Chris,72,8475780,0,1,Wagner,Chris Wagner,USA,R,R,BOS,198,3,19,0.25,0,0,20182019,0,0,18.0657,0.0888,135,807.1578
0,0.0,1,11,2,0,0,Des Moines,USA,1994-12-01,IA,,,,C.J.,71,8480083,0,1,Smith,C.J. Smith,USA,L,L,BUF,181,0,2,0.1818,0,0,20182019,0,0,14.2727,0.1111,18,639.2727
12,0.0,0,70,5,0,33,Edmonton,CAN,1994-05-25,AB,175,6,2012,Matt,73,8476988,0,1,Benning,Matt Benning,CAN,D,R,EDM,203,11,17,0.2428,0,1,20182019,0,1,21.4142,0.0531,94,896.7142
13,0.2941,1,70,13,0,26,Laval,CAN,1997-02-09,QC,120,4,2015,Mathieu,73,8478472,0,1,Joseph,Mathieu Joseph,CAN,R,L,TBL,190,5,26,0.3714,0,0,20182019,0,2,16.3714,0.1368,95,681.5142
0,0.0,0,1,0,0,2,Ottawa,CAN,1997-04-02,ON,76,3,2016,Rem,71,8479514,0,1,Pitlick,Rem Pitlick,CAN,C,L,NSH,196,0,0,0.0,0,0,20182019,0,0,14.0,0.0,0,583.0
9,0.0,0,45,1,0,4,Gothenburg,SWE,1994-08-06,,195,7,2012,Christian,72,8477043,0,1,Djoos,Christian Djoos,SWE,D,L,WSH,169,9,10,0.2222,0,0,20182019,0,0,17.3777,0.0303,33,814.2888
0,0.0,0,1,0,0,2,Calgary,CAN,1995-02-18,AB,,,,Josh,72,8481425,0,1,Teves,Josh Teves,CAN,D,L,VAN,170,-1,0,0.0,0,0,20182019,0,0,17.0,0.0,0,820.0
1,0.0,0,37,1,0,28,London,CAN,1994-01-21,ON,152,6,2013,Josh,77,8477384,0,1,Brown,Josh Brown,CAN,D,R,FLA,215,-3,2,0.054,0,0,20182019,0,0,19.5405,0.0357,28,798.027
8,0.0,1,76,2,0,87,Ottawa,CAN,1992-01-07,ON,3,1,2010,Erik,77,8475790,0,1,Gudbranson,Erik Gudbranson,CAN,D,R,"VAN, PIT",217,-20,10,0.1315,0,0,20182019,0,1,24.6052,0.0212,94,1093.8421
17,0.1428,3,82,20,1,62,Barnaul,RUS,2000-03-26,,2,1,2018,Andrei,74,8480830,0,1,Svechnikov,Andrei Svechnikov,RUS,R,L,CAR,195,0,37,0.4512,0,5,20182019,0,0,20.5487,0.1058,189,878.8048
4,0.0,0,53,3,0,14,Krasnogorsk,RUS,1992-10-13,,,,,Igor,74,8480943,0,1,Ozhiganov,Igor Ozhiganov,RUS,D,R,TOR,210,0,7,0.132,0,0,20182019,0,0,19.1698,0.0697,43,840.9056
0,0.0,0,5,1,0,6,Smrcek,CZE,1998-02-04,,37,2,2016,Libor,74,8479333,0,1,Hajek,Libor Hajek,CZE,D,L,NYR,204,1,1,0.2,0,0,20182019,0,0,21.4,0.1,10,991.8
7,0.0,0,44,0,0,15,Rumson,USA,1993-06-17,NJ,198,7,2012,Joakim,71,8477046,0,1,Ryan,Joakim Ryan,USA,D,L,SJS,185,-1,7,0.159,0,0,20182019,0,0,16.1363,0.0,35,766.4545
7,0.0,1,36,3,0,4,Green Bay,USA,1996-01-15,WI,168,6,2015,Mason,74,8478891,0,1,Appleton,Mason Appleton,USA,C,R,WPG,193,9,10,0.2777,0,0,20182019,0,0,11.8611,0.1034,29,492.25
1,0.0,0,4,1,0,0,Vihti,FIN,1999-04-22,,30,1,2017,Eeli,70,8480009,0,1,Tolvanen,Eeli Tolvanen,FIN,R,L,NSH,191,2,2,0.5,0,1,20182019,0,0,17.0,0.5,2,796.25
5,0.0,0,67,1,0,53,Edmonton,CAN,1985-04-10,AB,9,1,2003,Dion,76,8470602,0,1,Phaneuf,Dion Phaneuf,CAN,D,L,LAK,222,-21,6,0.0895,0,0,20182019,0,0,21.194,0.0125,80,899.9402
5,0.5,0,46,4,0,16,Alvkarleby,SWE,1998-05-07,,4,1,2016,Jesse,76,8479344,0,1,Puljujarvi,Jesse Puljujarvi,FIN,R,R,EDM,201,-14,9,0.1956,0,1,20182019,0,0,16.7173,0.0754,53,717.1956
1,0.0,0,3,0,0,2,Wainwright,CAN,1996-01-02,AB,210,7,2014,Jacob,75,8478136,0,1,Middleton,Jacob Middleton,CAN,D,L,SJS,210,-1,1,0.3333,0,0,20182019,0,0,13.6666,0.0,0,596.0
6,1.0,1,10,1,0,2,Calgary,CAN,1996-06-30,AB,,,,Taro,70,8481433,0,1,Hirose,Taro Hirose,CAN,L,L,DET,160,0,7,0.7,0,1,20182019,0,0,19.4,0.0666,15,918.3
1,0.421,0,11,1,0,0,Kleinburg,CAN,1991-01-03,ON,,,,Andrew,70,8475461,0,1,Agozzino,Andrew Agozzino,CAN,L,L,COL,187,2,2,0.1818,0,0,20182019,0,0,10.2727,0.0909,11,468.6363
4,0.0,0,26,0,0,10,Zurich,CHE,1997-05-06,,57,2,2015,Jonas,75,8478399,0,1,Siegenthaler,Jonas Siegenthaler,CHE,D,L,WSH,206,6,4,0.1538,0,0,20182019,0,0,18.5,0.0,12,849.1923
0,0.0,0,14,1,0,4,De Pere,USA,1992-05-01,WI,170,6,2011,Max,71,8476323,0,1,McCormick,Max McCormick,USA,L,L,OTT,188,-6,1,0.0714,0,0,20182019,0,0,10.9285,0.0833,12,450.0
7,0.0,0,70,7,0,75,Moscow,RUS,1995-04-16,,16,1,2013,Nikita,77,8477507,0,1,Zadorov,Nikita Zadorov,RUS,D,L,COL,230,19,14,0.2,0,0,20182019,0,0,21.2428,0.07,100,1032.2285
0,0.0,0,13,0,0,0,Bellmawr,USA,1995-06-14,NJ,,,,Eric,74,8480762,0,1,Robinson,Eric Robinson,USA,L,L,CBJ,200,-4,0,0.0,0,0,20182019,0,0,15.1538,0.0,18,710.0
17,0.0,0,82,3,0,44,Skellefteå,SWE,1992-11-12,,4,1,2011,Adam,75,8476457,0,1,Larsson,Adam Larsson,SWE,D,R,EDM,208,-28,20,0.2439,0,0,20182019,0,1,27.3536,0.0256,117,1297.3902
1,0.5,0,13,2,0,2,Ham Lake,USA,1993-06-19,MN,148,5,2013,Jonny,73,8477380,0,1,Brodzinski,Jonny Brodzinski,USA,L,R,LAK,208,0,3,0.2307,0,0,20182019,0,0,13.5384,0.1176,17,595.3846
22,1.0,2,73,7,0,24,Tarrytown,USA,1994-11-15,NY,66,3,2013,Brett,75,8477488,0,1,Pesce,Brett Pesce,USA,D,R,CAR,206,35,29,0.3972,0,0,20182019,0,2,25.0136,0.0714,98,1229.4657
9,0.6212,1,68,8,0,18,Pardubice,CZE,1992-09-01,,,,,Tomas,75,8477931,0,1,Nosek,Tomas Nosek,CZE,L,L,VGK,210,-10,17,0.25,0,0,20182019,1,1,15.5147,0.0689,116,748.25
22,0.0,3,80,9,0,63,Houston,USA,1990-02-01,TX,12,1,2008,Tyler,80,8474574,0,1,Myers,Tyler Myers,CAN,D,R,WPG,229,11,31,0.3875,0,7,20182019,1,2,22.575,0.0576,156,1220.8125
3,0.75,0,15,0,0,2,Staten Island,USA,1993-12-01,NY,,,,Joseph,70,8479970,0,1,Gambardella,Joseph Gambardella,USA,C,L,EDM,196,2,3,0.2,0,0,20182019,0,0,11.2666,0.0,7,486.2
4,0.0,0,31,2,0,14,Winchester,CAN,1994-02-18,ON,10,1,2012,Slater,74,8476886,0,1,Koekkoek,Slater Koekkoek,CAN,D,L,"TBL, CHI",193,4,6,0.1935,0,0,20182019,0,0,21.129,0.0555,36,949.9032
2,0.0,0,35,0,0,26,Edmonton,CAN,1992-03-03,AB,36,2,2010,Alexander,76,8475755,0,1,Petrovic,Alexander Petrovic,CAN,D,R,"FLA, EDM",216,-15,2,0.0571,0,0,20182019,0,0,22.4285,0.0,47,991.5714
12,0.0,0,57,3,0,53,Oklahoma City,USA,1992-02-03,OK,38,2,2010,Jon,75,8475750,0,1,Merrill,Jon Merrill,USA,D,L,VGK,205,16,15,0.2631,0,0,20182019,1,1,22.2631,0.0416,72,1072.7017
8,0.0,0,77,1,0,69,Ostrava,CZE,1986-04-28,,180,6,2004,Roman,74,8471392,0,1,Polak,Roman Polak,CZE,D,R,DAL,240,6,9,0.1168,0,0,20182019,0,0,24.3896,0.0129,77,1150.0909
11,0.0,0,81,3,0,18,Moscow,RUS,1991-10-29,,,,,Nikita,74,8479458,0,1,Zaitsev,Nikita Zaitsev,RUS,D,R,TOR,193,2,14,0.1728,0,0,20182019,0,0,26.4814,0.0422,71,1228.4197
9,0.4596,1,44,3,0,9,Salt Lake City,USA,1987-01-08,UT,17,1,2006,Trevor,73,8473453,0,1,Lewis,Trevor Lewis,USA,C,R,LAK,202,-9,12,0.2727,0,0,20182019,0,0,19.5909,0.0344,87,841.3636
9,0.5472,0,76,6,0,6,Le Blanc-Mesnil,FRA,1985-03-06,,,,,Pierre-Edouard,72,8477930,0,1,Bellemare,Pierre-Edouard Bellemare,FRA,C,L,VGK,198,2,15,0.1973,0,0,20182019,2,2,15.7368,0.0555,108,745.7894
19,0.3846,0,81,6,0,24,Stockholm,SWE,1992-12-08,,79,3,2013,Mattias,73,8477406,0,1,Janmark,Mattias Janmark,SWE,C,L,DAL,195,-4,25,0.3086,0,1,20182019,0,1,21.9012,0.0571,105,912.9876
2,0.5,0,9,0,0,8,Drummondville,CAN,1994-12-12,QC,,,,Danick,68,8478365,0,1,Martel,Danick Martel,CAN,L,L,TBL,176,3,2,0.2222,0,0,20182019,0,0,13.7777,0.0,16,610.6666
3,0.3333,1,30,2,0,14,Rochester,USA,1998-02-17,MI,24,1,2016,Max,75,8479368,0,1,Jones,Max Jones,USA,L,L,ANA,220,-1,5,0.1666,0,1,20182019,0,0,18.3,0.0344,58,790.4666
0,1.0,0,1,0,0,0,Berlin,DEU,1994-01-30,,138,5,2012,Danny,70,8476982,0,1,O'Regan,Danny O'Regan,USA,C,R,BUF,180,0,0,0.0,0,0,20182019,0,0,15.0,0.0,2,716.0
0,0.4482,0,6,0,0,2,Lawrence,USA,1993-03-28,MA,193,7,2011,Colin,69,8476278,0,1,Blackwell,Colin Blackwell,USA,C,R,NSH,190,-1,0,0.0,0,0,20182019,0,0,14.3333,0.0,5,584.3333
4,0.2857,0,37,3,0,8,Raahe,FIN,1993-03-09,,52,2,2011,Miikka,71,8476447,0,1,Salomaki,Miikka Salomaki,FIN,R,L,NSH,203,5,7,0.1891,0,0,20182019,0,0,14.5945,0.0588,51,627.3513
0,0.0,0,3,0,0,0,Greenfield Park,CAN,1993-05-20,QC,97,4,2012,Kevin,69,8476971,0,1,Roy,Kevin Roy,CAN,L,L,ANA,170,-1,0,0.0,0,0,20182019,0,0,18.0,0.0,2,782.6666
2,0.0,0,26,3,0,2,Yarmouth,CAN,1995-05-21,NS,110,4,2013,Ryan,77,8477435,0,1,Graves,Ryan Graves,CAN,D,L,COL,226,4,5,0.1923,0,0,20182019,0,0,15.5769,0.1153,26,666.2307
13,0.5261,0,68,5,0,8,Oviedo,USA,1991-01-18,FL,,,,Ryan,72,8477846,0,1,Carpenter,Ryan Carpenter,USA,C,R,VGK,200,-6,18,0.2647,0,0,20182019,1,2,15.8676,0.049,102,756.9411
0,0.75,0,1,0,0,0,Salmon Arm,CAN,1995-02-02,BC,17,1,2013,Curtis,72,8477508,0,1,Lazar,Curtis Lazar,CAN,C,R,CGY,205,-1,0,0.0,0,0,20182019,0,0,9.0,0.0,0,288.0
